C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_33_503.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_33_503.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_33_503.jpg,0,0,0,5.344714E-05
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_33_613.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_33_613.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_33_613.jpg,0,0,0,5.27341E-05
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_33_680.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_33_680.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_33_680.jpg,0,0,0,5.440128E-05
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_33_799.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_33_799.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_33_799.jpg,0,0,0,5.261334E-05
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_33_863.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_33_863.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_33_863.jpg,0,0,0,5.263679E-05
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_33_965.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_33_965.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_33_965.jpg,0,0,0,5.372276E-05
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_34_072.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_34_072.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_34_072.jpg,0,0,0,5.244129E-05
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_34_139.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_34_139.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_34_139.jpg,0,0,0,5.494267E-05
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_34_251.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_34_251.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_34_251.jpg,0,0,0,5.267455E-05
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_34_320.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_34_320.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_34_320.jpg,0,0,0,5.281894E-05
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_34_438.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_34_438.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_34_438.jpg,0,0,0,5.257537E-05
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_34_509.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_34_509.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_34_509.jpg,0,0,0,5.257323E-05
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_34_624.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_34_624.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_34_624.jpg,0,0.3163125,0,0.3832251
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_34_768.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_34_768.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_34_768.jpg,0,0.6261543,0,1.070843
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_34_809.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_34_809.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_34_809.jpg,0,0.8590161,0,1.89636
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_34_940.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_34_940.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_34_940.jpg,-0.25,1,0,3.062099
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_34_963.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_34_963.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_34_963.jpg,-0.45,1,0,3.985673
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_35_082.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_35_082.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_35_082.jpg,-0.7,1,0,5.107373
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_35_150.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_35_150.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_35_150.jpg,-0.9000002,1,0,5.968638
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_35_241.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_35_241.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_35_241.jpg,-1,0.7283653,0,6.568438
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_35_339.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_35_339.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_35_339.jpg,0,0.435712,0,6.886184
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_35_453.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_35_453.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_35_453.jpg,-0.3,0.1055863,0,6.964049
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_35_551.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_35_551.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_35_551.jpg,-0.5500001,0,0,6.857812
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_35_639.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_35_639.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_35_639.jpg,-0.7500002,0,0,6.749607
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_35_749.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_35_749.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_35_749.jpg,-1,0,0,6.562759
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_35_929.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_35_929.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_35_929.jpg,0,0,0,6.260878
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_36_003.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_36_003.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_36_003.jpg,0,0,0,6.222589
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_36_117.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_36_117.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_36_117.jpg,0,0,0,6.148845
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_36_214.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_36_214.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_36_214.jpg,0,0,0,6.088223
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_36_303.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_36_303.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_36_303.jpg,0,0.2565747,0,6.275705
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_36_396.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_36_396.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_36_396.jpg,0,0.5494851,0,6.863536
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_36_498.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_36_498.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_36_498.jpg,0,0.8323239,0,7.784517
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_36_559.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_36_559.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_36_559.jpg,0,1,0,8.45201
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_36_682.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_36_682.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_36_682.jpg,0,1,0,9.799057
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_36_786.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_36_786.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_36_786.jpg,0,1,0,11.12961
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_36_872.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_36_872.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_36_872.jpg,0,1,0,12.13806
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_37_058.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_37_058.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_37_058.jpg,-0.35,1,0,13.46497
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_37_095.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_37_095.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_37_095.jpg,0,1,0,14.32602
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_37_239.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_37_239.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_37_239.jpg,0,1,0,15.73244
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_37_336.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_37_336.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_37_336.jpg,0,1,0,16.93686
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_37_468.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_37_468.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_37_468.jpg,-0.35,1,0,18.1767
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_37_584.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_37_584.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_37_584.jpg,-0.6500001,1,0,19.24722
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_37_734.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_37_734.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_37_734.jpg,0,0.5527972,0,20.05401
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_37_833.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_37_833.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_37_833.jpg,0,0.2528515,0,19.97691
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_37_942.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_37_942.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_37_942.jpg,0,0,0,20.08378
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_38_037.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_38_037.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_38_037.jpg,-0.25,0,0,19.50558
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_38_117.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_38_117.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_38_117.jpg,-0.45,0,0,19.27748
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_38_272.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_38_272.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_38_272.jpg,-0.8500001,0,0,18.65101
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_38_405.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_38_405.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_38_405.jpg,0,0,0,18.27176
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_38_572.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_38_572.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_38_572.jpg,0,0,0,17.91521
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_38_657.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_38_657.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_38_657.jpg,0,0,0,18.23362
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_38_757.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_38_757.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_38_757.jpg,0,0,0,17.53654
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_38_828.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_38_828.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_38_828.jpg,0,0.2103702,0,17.60425
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_38_960.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_38_960.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_38_960.jpg,0,0.5974485,0,18.31782
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_39_093.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_39_093.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_39_093.jpg,0.35,0.1900008,0,18.68075
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_39_222.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_39_222.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_39_222.jpg,0.6500001,0,0,18.35622
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_39_327.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_39_327.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_39_327.jpg,0,0,0,18.11253
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_39_459.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_39_459.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_39_459.jpg,0,0,0,17.968
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_39_561.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_39_561.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_39_561.jpg,0,0,0,17.26244
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_39_626.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_39_626.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_39_626.jpg,0,0,0,17.04553
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_39_736.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_39_736.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_39_736.jpg,0,0,0,17.40343
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_39_881.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_39_881.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_39_881.jpg,0,0.3097212,0,17.05927
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_39_942.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_39_942.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_39_942.jpg,0,0.6203552,0,18.01913
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_40_032.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_40_032.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_40_032.jpg,0,0.9004884,0,18.67288
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_40_162.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_40_162.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_40_162.jpg,0,1,0,19.9211
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_40_275.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_40_275.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_40_275.jpg,0,1,0,21.15246
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_40_386.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_40_386.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_40_386.jpg,-0.3,1,0,22.31924
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_40_496.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_40_496.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_40_496.jpg,-0.5500001,1,0,23.17595
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_40_592.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_40_592.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_40_592.jpg,0,1,0,24.10379
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_40_698.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_40_698.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_40_698.jpg,0,1,0,25.06591
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_40_804.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_40_804.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_40_804.jpg,0,1,0,26.21127
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_40_983.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_40_983.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_40_983.jpg,0,1,0,27.71814
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_41_092.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_41_092.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_41_092.jpg,0,1,0,28.83242
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_41_259.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_41_259.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_41_259.jpg,0,1,0,30.18869
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_41_358.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_41_358.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_41_358.jpg,0,1,0,30.19026
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_41_459.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_41_459.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_41_459.jpg,0,1,0,30.19027
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_41_539.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_41_539.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_41_539.jpg,0,1,0,30.1896
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_41_657.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_41_657.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_41_657.jpg,0,1,0,30.19024
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_41_819.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_41_819.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_41_819.jpg,0,1,0,30.19027
C:\Users\KIIT\Desktop\__pycache__\IMG\center_2020_01_03_15_10_41_953.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\left_2020_01_03_15_10_41_953.jpg,C:\Users\KIIT\Desktop\__pycache__\IMG\right_2020_01_03_15_10_41_953.jpg,0,1,0,30.1903
